,edit_count,sentiment,neg_sentiment
2012-02-23,1.5333333333333334,-0.14842929194370905,0.9333333333333333
2012-02-24,1.5666666666666667,-0.1815602198243141,0.9666666666666667
2012-02-25,1.5333333333333334,-0.20812919984261194,0.9666666666666667
2012-02-26,1.5333333333333334,-0.20812919984261194,0.9666666666666667
2012-02-27,1.4666666666666666,-0.20734409044186275,0.9333333333333333
2012-02-28,1.5333333333333334,-0.17920878579219182,0.9333333333333333
2012-02-29,1.6,-0.2124845231572787,1.0
2012-03-01,1.6333333333333333,-0.18779371629158656,1.0
2012-03-02,1.5333333333333334,-0.15596540752384397,0.9
2012-03-03,1.9666666666666666,-0.16683039419416687,1.2
2012-03-04,1.9333333333333333,-0.16153841964964175,1.2
2012-03-05,2.033333333333333,-0.15140774467816717,1.2333333333333334
2012-03-06,2.0,-0.11815834064514208,1.2
2012-03-07,2.0,-0.11815834064514208,1.2
2012-03-08,2.0,-0.1495445422255076,1.2333333333333334
2012-03-09,2.1,-0.1434124034566757,1.2333333333333334
2012-03-10,2.033333333333333,-0.11039409457873074,1.1666666666666667
2012-03-11,2.066666666666667,-0.07797378916770983,1.1666666666666667
2012-03-12,2.3,-0.05113030746366903,1.2666666666666666
2012-03-13,2.2333333333333334,-0.05113074456439738,1.2333333333333334
2012-03-14,2.1,-0.05095050955599869,1.1666666666666667
2012-03-15,2.033333333333333,-0.04681420251514837,1.1333333333333333
2012-03-16,2.1,-0.046941328294936066,1.1666666666666667
2012-03-17,2.066666666666667,-0.008816238490604604,1.1333333333333333
2012-03-18,2.1333333333333333,0.03495562316855135,1.1333333333333333
2012-03-19,2.1,0.07801068599237677,1.0333333333333334
2012-03-20,1.9333333333333333,0.12271824752503312,0.9
2012-03-21,1.8666666666666667,0.13005120299140951,0.9
2012-03-22,1.8,0.11728556363331286,0.8666666666666667
2012-03-23,2.0,0.10434586480472162,1.0
2012-03-24,1.9333333333333333,0.10251830195599472,0.9666666666666667
2012-03-25,1.9,0.1356492298365998,0.9333333333333333
2012-03-26,1.8666666666666667,0.1620552954595653,0.9
2012-03-27,1.8666666666666667,0.1620552954595653,0.9
2012-03-28,1.8666666666666667,0.1620552954595653,0.9
2012-03-29,1.8333333333333333,0.16562421197904822,0.9
2012-03-30,1.7666666666666666,0.1988999493441351,0.8333333333333334
2012-03-31,1.7333333333333334,0.17420914247844296,0.8333333333333334
2012-04-01,1.8666666666666667,0.15556058262997544,0.9333333333333333
2012-04-02,1.5666666666666667,0.17976198041880573,0.6666666666666666
2012-04-03,1.6333333333333333,0.17722919428790057,0.6666666666666666
2012-04-04,1.5333333333333334,0.16709851931642603,0.6333333333333333
2012-04-05,1.7333333333333334,0.13471210378187673,0.8333333333333334
2012-04-06,1.9333333333333333,0.13315064189610656,0.9333333333333333
2012-04-07,1.9,0.13119530159014245,0.9
2012-04-08,2.0,0.08788343645908216,1.0666666666666667
2012-04-09,2.1,0.07532704582920782,1.1333333333333333
2012-04-10,2.1333333333333333,0.0694914938123138,1.1333333333333333
2012-04-11,1.8333333333333333,0.07588037417994606,0.9666666666666667
2012-04-12,1.8333333333333333,0.07588037417994606,0.9666666666666667
2012-04-13,2.1,0.06686211865809229,1.1333333333333333
2012-04-14,2.1,0.06686211865809229,1.1333333333333333
2012-04-15,2.066666666666667,0.033663931902911934,1.1333333333333333
2012-04-16,2.033333333333333,0.00047828497158157365,1.1333333333333333
2012-04-17,2.0,-0.0402172269920508,1.1666666666666667
2012-04-18,1.9333333333333333,-0.025113258345259556,1.1333333333333333
2012-04-19,1.9,-0.058384195549620516,1.1333333333333333
2012-04-20,1.9,-0.12332783896062109,1.1666666666666667
2012-04-21,1.8666666666666667,-0.09692177333765559,1.1333333333333333
2012-04-22,1.6666666666666667,-0.08398207450906435,1.0
2012-04-23,1.8,-0.10255499159296354,1.1
2012-04-24,1.8333333333333333,-0.1358700878918171,1.1333333333333333
2012-04-25,1.8333333333333333,-0.1358700878918171,1.1333333333333333
2012-04-26,1.8333333333333333,-0.1358700878918171,1.1333333333333333
2012-04-27,1.8333333333333333,-0.1358700878918171,1.1333333333333333
2012-04-28,1.8,-0.16757430906097096,1.1333333333333333
2012-04-29,1.8,-0.16757430906097096,1.1333333333333333
2012-04-30,1.8333333333333333,-0.14470343068242073,1.1333333333333333
2012-05-01,1.7,-0.12605487083395323,1.0333333333333334
2012-05-02,1.6666666666666667,-0.1726088193555673,1.1
2012-05-03,1.6,-0.22738640780250233,1.1333333333333333
2012-05-04,1.6666666666666667,-0.23349161917964617,1.1666666666666667
2012-05-05,1.4666666666666666,-0.20110520364509687,0.9666666666666667
2012-05-06,1.3,-0.17864754539397026,0.8666666666666667
2012-05-07,1.3666666666666667,-0.13738787182503273,0.8666666666666667
2012-05-08,1.1333333333333333,-0.1251455089284314,0.7
2012-05-09,1.0333333333333334,-0.11258911829855707,0.6333333333333333
2012-05-10,0.9666666666666667,-0.13917387169268394,0.6333333333333333
2012-05-11,0.9666666666666667,-0.13917387169268394,0.6333333333333333
2012-05-12,1.0666666666666667,-0.1300144736137655,0.6666666666666666
2012-05-13,0.8,-0.12099621809191173,0.5
2012-05-14,0.8,-0.12099621809191173,0.5
2012-05-15,0.9333333333333333,-0.09488790945874319,0.5666666666666667
2012-05-16,0.9666666666666667,-0.12818492369519338,0.6
2012-05-17,1.0,-0.11080503281619812,0.6
2012-05-18,1.0,-0.10870064910915161,0.6
2012-05-19,1.0,-0.10870064910915161,0.6
2012-05-20,0.9666666666666667,-0.07667077796326742,0.5666666666666667
2012-05-21,1.0,-0.10994521793391969,0.6
2012-05-22,1.0333333333333334,-0.14134315268860922,0.6333333333333333
2012-05-23,0.9333333333333333,-0.10187403923935359,0.5333333333333333
2012-05-24,0.9,-0.06855894294050004,0.5
2012-05-25,1.0333333333333334,-0.05650863465335633,0.5333333333333333
2012-05-26,1.1333333333333333,-0.03080096592505772,0.5333333333333333
2012-05-27,1.1333333333333333,-0.03080096592505772,0.5333333333333333
2012-05-28,1.2,-0.033839961389700565,0.5666666666666667
2012-05-29,1.2,-0.033839961389700565,0.5666666666666667
2012-05-30,1.2333333333333334,-0.08876359711090724,0.6333333333333333
2012-05-31,1.2333333333333334,-0.08876359711090724,0.6333333333333333
2012-06-01,1.2333333333333334,-0.050027617315451293,0.5666666666666667
2012-06-02,1.2333333333333334,0.007379141946633664,0.5333333333333333
2012-06-03,1.2,-0.019479168951511375,0.5333333333333333
2012-06-04,1.2666666666666666,-0.05274637887875238,0.6
2012-06-05,1.4,-0.054866034487883256,0.6333333333333333
2012-06-06,1.3,-0.06280403339200549,0.6
2012-06-07,1.3,-0.06280403339200549,0.6
2012-06-08,1.3333333333333333,-0.03786666992637846,0.6
2012-06-09,1.4333333333333333,-0.049661292003260714,0.6666666666666666
2012-06-10,1.5666666666666667,-0.08293655650483236,0.8
2012-06-11,1.5,-0.12528073526091046,0.8
2012-06-12,1.5,-0.12528073526091046,0.8
2012-06-13,1.5666666666666667,-0.12642029957638845,0.8333333333333334
2012-06-14,1.4333333333333333,-0.1496996048755116,0.7666666666666667
2012-06-15,1.5,-0.12736410402589374,0.8
2012-06-16,1.4,-0.11495100759797626,0.7333333333333333
2012-06-17,1.3666666666666667,-0.14795970025989744,0.7333333333333333
2012-06-18,1.3666666666666667,-0.14795970025989744,0.7333333333333333
2012-06-19,1.3666666666666667,-0.14795970025989744,0.7333333333333333
2012-06-20,1.3333333333333333,-0.11468526028924518,0.7
2012-06-21,1.3333333333333333,-0.058349962068928604,0.6666666666666666
2012-06-22,1.3333333333333333,-0.05429305735561581,0.6666666666666666
2012-06-23,1.3333333333333333,-0.05429305735561581,0.6666666666666666
2012-06-24,1.2333333333333334,-0.09959488365385266,0.6666666666666666
2012-06-25,1.2,-0.12949716667334238,0.7
2012-06-26,1.2333333333333334,-0.16095792472362516,0.7333333333333333
2012-06-27,1.2666666666666666,-0.1486406570010715,0.7333333333333333
2012-06-28,1.3333333333333333,-0.1525111342800988,0.7666666666666667
2012-06-29,1.3333333333333333,-0.12151661568217806,0.7333333333333333
2012-06-30,1.5333333333333334,-0.12185015731387666,0.8333333333333334
2012-07-01,1.6333333333333333,-0.1575422335333294,1.0
2012-07-02,1.7,-0.22186477998892465,1.1
2012-07-03,1.7666666666666666,-0.20427580561902786,1.1333333333333333
2012-07-04,1.7,-0.17100859569178686,1.0666666666666667
2012-07-05,1.5333333333333334,-0.18978513644801245,1.0333333333333334
2012-07-06,1.6,-0.19006441202428606,1.0666666666666667
2012-07-07,1.6333333333333333,-0.22337775395976173,1.1
2012-07-08,1.6666666666666667,-0.25250896877712675,1.1333333333333333
2012-07-09,1.5666666666666667,-0.24071434670024447,1.0666666666666667
2012-07-10,1.5666666666666667,-0.22348572148217094,1.0333333333333334
2012-07-11,1.5666666666666667,-0.21891699367099335,1.0333333333333334
2012-07-12,1.6,-0.24236959152751497,1.0666666666666667
2012-07-13,1.6,-0.27390530937247803,1.1
2012-07-14,1.5666666666666667,-0.2434090001715554,1.0666666666666667
2012-07-15,1.4666666666666666,-0.23244748678472307,1.0
2012-07-16,1.5333333333333334,-0.2336085495021608,1.0333333333333334
2012-07-17,1.5333333333333334,-0.2336085495021608,1.0333333333333334
2012-07-18,1.6333333333333333,-0.26445945269531673,1.1333333333333333
2012-07-19,1.6666666666666667,-0.2328499592012829,1.1333333333333333
2012-07-20,1.7,-0.2653267837233014,1.1666666666666667
2012-07-21,1.7666666666666666,-0.3235469073057174,1.2666666666666666
2012-07-22,1.7666666666666666,-0.3817687680323918,1.3
2012-07-23,1.7666666666666666,-0.3817687680323918,1.3
2012-07-24,1.7333333333333334,-0.3485172500212987,1.2666666666666666
2012-07-25,1.6666666666666667,-0.3443226357301076,1.2333333333333334
2012-07-26,1.6333333333333333,-0.31286187767982476,1.2
2012-07-27,1.5333333333333334,-0.3221401499377356,1.1666666666666667
2012-07-28,1.4666666666666666,-0.3182696726587083,1.1333333333333333
2012-07-29,1.4,-0.3172114339139726,1.1
2012-07-30,1.2,-0.316877892282274,1.0
2012-07-31,1.1666666666666667,-0.31980279955599045,0.9666666666666667
2012-08-01,1.1333333333333333,-0.31971285184224446,0.9333333333333333
2012-08-02,1.1333333333333333,-0.27803296354081897,0.8666666666666667
2012-08-03,1.2,-0.30968799200322894,0.9333333333333333
2012-08-04,1.2,-0.30968799200322894,0.9333333333333333
2012-08-05,1.1333333333333333,-0.30940871642695533,0.9
2012-08-06,1.2,-0.2650983513063855,0.9
2012-08-07,1.3333333333333333,-0.2825878855917189,1.0333333333333334
2012-08-08,1.4,-0.2866796778970295,1.0666666666666667
2012-08-09,1.2666666666666666,-0.27063303861353133,0.9666666666666667
2012-08-10,1.3,-0.2461561250024372,0.9666666666666667
2012-08-11,1.2666666666666666,-0.22270352714591557,0.9333333333333333
2012-08-12,1.2,-0.1900282449854745,0.8666666666666667
2012-08-13,1.2666666666666666,-0.22326268328560725,0.9333333333333333
2012-08-14,1.3,-0.2023664869202508,0.9333333333333333
2012-08-15,6.333333333333333,-0.18824455994666273,2.066666666666667
2012-08-16,6.666666666666667,-0.19200581767460356,2.2333333333333334
2012-08-17,6.733333333333333,-0.1558206194470391,2.2
2012-08-18,6.966666666666667,-0.22025219463607323,2.466666666666667
2012-08-19,7.066666666666666,-0.20738932900926124,2.533333333333333
2012-08-20,7.1,-0.19323619137175202,2.533333333333333
2012-08-21,7.1,-0.1931262049075695,2.533333333333333
2012-08-22,7.533333333333333,-0.2056395308249846,2.8333333333333335
2012-08-23,7.6,-0.2386679516309157,2.9
2012-08-24,7.666666666666667,-0.268496743447945,2.966666666666667
2012-08-25,7.666666666666667,-0.268496743447945,2.966666666666667
2012-08-26,7.666666666666667,-0.268496743447945,2.966666666666667
2012-08-27,7.733333333333333,-0.2941546525631005,3.033333333333333
2012-08-28,7.8,-0.32735737225151607,3.1
2012-08-29,7.833333333333333,-0.2941505775922194,3.1
2012-08-30,7.666666666666667,-0.2610520364913995,2.933333333333333
2012-08-31,7.7,-0.23934523848099726,2.933333333333333
2012-09-01,7.6,-0.26565057887703064,2.933333333333333
2012-09-02,7.566666666666666,-0.26728236629634977,2.9
2012-09-03,7.7,-0.2824902028249689,3.0
2012-09-04,7.7,-0.2824902028249689,3.0
2012-09-05,8.166666666666666,-0.3073581009338814,3.3666666666666667
2012-09-06,8.1,-0.28797795400657766,3.2666666666666666
2012-09-07,8.366666666666667,-0.298472317910577,3.466666666666667
2012-09-08,8.633333333333333,-0.3060370277428479,3.6333333333333333
2012-09-09,8.6,-0.2701936673188062,3.6
2012-09-10,9.3,-0.2950534256315462,4.2
2012-09-11,9.466666666666667,-0.32828371286553465,4.366666666666666
2012-09-12,9.566666666666666,-0.3282987103875709,4.466666666666667
2012-09-13,9.566666666666666,-0.38249575952850107,4.5
2012-09-14,4.5,-0.4286168394008776,3.3666666666666667
2012-09-15,4.166666666666667,-0.4248555816729367,3.2
2012-09-16,4.0,-0.43018987670734526,3.1333333333333333
2012-09-17,3.7333333333333334,-0.3973677950123449,2.8666666666666667
2012-09-18,3.7,-0.3899065423693425,2.8333333333333335
2012-09-19,3.566666666666667,-0.37077691989006273,2.7333333333333334
2012-09-20,3.533333333333333,-0.3376181467062401,2.7
2012-09-21,3.3,-0.34840024318389534,2.566666666666667
2012-09-22,3.2666666666666666,-0.3486725042868896,2.533333333333333
2012-09-23,3.3666666666666667,-0.3283498669275884,2.566666666666667
2012-09-24,3.3666666666666667,-0.3283498669275884,2.566666666666667
2012-09-25,3.3666666666666667,-0.3283498669275884,2.566666666666667
2012-09-26,3.3,-0.30269195781243285,2.5
2012-09-27,3.3,-0.3022725030391657,2.5
2012-09-28,3.2666666666666666,-0.3354792976984624,2.5
2012-09-29,9.266666666666667,-0.33207552995376227,4.9
2012-09-30,9.866666666666667,-0.32371421659179206,5.2
2012-10-01,10.133333333333333,-0.35493018134621457,5.466666666666667
2012-10-02,10.2,-0.3161205970994731,5.466666666666667
2012-10-03,12.333333333333334,-0.3158697057809649,7.0
2012-10-04,12.8,-0.33592495525626237,7.366666666666666
2012-10-05,15.433333333333334,-0.33370614467656545,9.133333333333333
2012-10-06,16.066666666666666,-0.3238755211569721,9.333333333333334
2012-10-07,16.066666666666666,-0.31886817051349625,9.3
2012-10-08,15.9,-0.34449836487616314,9.233333333333333
2012-10-09,15.9,-0.4094892707968276,9.266666666666667
2012-10-10,15.366666666666667,-0.3931644942911605,8.766666666666667
2012-10-11,18.066666666666666,-0.3689717417995644,10.333333333333334
2012-10-12,18.366666666666667,-0.3504998586331604,10.5
2012-10-13,18.433333333333334,-0.3455336916865373,10.566666666666666
2012-10-14,18.5,-0.3454349784475033,10.633333333333333
2012-10-15,18.533333333333335,-0.378604748688287,10.666666666666666
2012-10-16,18.633333333333333,-0.3915189837503564,10.733333333333333
2012-10-17,18.633333333333333,-0.3915189837503564,10.733333333333333
2012-10-18,19.866666666666667,-0.3802931377710367,11.3
2012-10-19,20.3,-0.38719859614188123,11.566666666666666
2012-10-20,20.7,-0.3793814814178279,11.7
2012-10-21,20.833333333333332,-0.3451634627668193,11.633333333333333
2012-10-22,20.933333333333334,-0.3451181766478351,11.733333333333333
2012-10-23,20.866666666666667,-0.34930373494043593,11.7
2012-10-24,20.933333333333334,-0.38139856521501786,11.766666666666667
2012-10-25,21.333333333333332,-0.3791749218856095,11.933333333333334
2012-10-26,22.466666666666665,-0.38020101929313743,12.5
2012-10-27,23.166666666666668,-0.3566066307546248,12.933333333333334
2012-10-28,23.733333333333334,-0.3650661344987876,13.3
2012-10-29,17.766666666666666,-0.34353253877786066,10.9
2012-10-30,17.066666666666666,-0.34036874504750336,10.533333333333333
2012-10-31,16.8,-0.30915278029308085,10.266666666666667
2012-11-01,16.7,-0.3146755486580931,10.233333333333333
2012-11-02,14.433333333333334,-0.29971860344798223,8.6
2012-11-03,13.966666666666667,-0.27966335397268477,8.233333333333333
2012-11-04,10.766666666666667,-0.26801128962856335,6.066666666666666
2012-11-05,10.0,-0.2755386744383891,5.8
2012-11-06,9.666666666666666,-0.265959868872555,5.6
2012-11-07,9.566666666666666,-0.23276496467761723,5.5
2012-11-08,9.566666666666666,-0.16707318760725387,5.466666666666667
2012-11-09,9.433333333333334,-0.19177544849885034,5.4
2012-11-10,6.566666666666666,-0.182737913756458,3.6666666666666665
2012-11-11,6.1,-0.16796036110069304,3.3333333333333335
2012-11-12,6.0,-0.13962567527174236,3.2333333333333334
2012-11-13,5.933333333333334,-0.1397594122000464,3.1666666666666665
2012-11-14,5.9,-0.10658964195926271,3.1333333333333333
2012-11-15,5.833333333333333,-0.1268046439927083,3.1
2012-11-16,5.866666666666666,-0.15225675913108008,3.1333333333333333
2012-11-17,4.566666666666666,-0.1846401055893562,2.533333333333333
2012-11-18,4.2,-0.21104689044170197,2.3333333333333335
2012-11-19,3.8333333333333335,-0.2501086407477255,2.2333333333333334
2012-11-20,3.5,-0.2610312370036637,2.1333333333333333
2012-11-21,3.3666666666666667,-0.22777584121372255,2.0
2012-11-22,3.3,-0.24735159469060716,1.9666666666666666
2012-11-23,3.2666666666666666,-0.2484800457200668,1.9333333333333333
2012-11-24,2.8666666666666667,-0.2507036890494752,1.7666666666666666
2012-11-25,1.8666666666666667,-0.2829038829805499,1.3333333333333333
2012-11-26,1.1666666666666667,-0.3048537555278516,0.9
2012-11-27,0.6666666666666666,-0.3294110705455144,0.6
2012-11-28,0.6333333333333333,-0.35434843401114147,0.6
2012-11-29,0.6333333333333333,-0.35434843401114147,0.6
2012-11-30,0.6333333333333333,-0.35434843401114147,0.6
2012-12-01,0.6333333333333333,-0.35434843401114147,0.6
2012-12-02,0.6333333333333333,-0.35434843401114147,0.6
2012-12-03,0.6333333333333333,-0.35434843401114147,0.6
2012-12-04,0.6666666666666666,-0.38735054234663646,0.6333333333333333
2012-12-05,0.7666666666666667,-0.4201750586430232,0.7333333333333333
2012-12-06,0.7666666666666667,-0.4201750586430232,0.7333333333333333
2012-12-07,0.7666666666666667,-0.4201750586430232,0.7333333333333333
2012-12-08,0.7333333333333333,-0.4525801509618759,0.7333333333333333
2012-12-09,0.7,-0.41934290826320647,0.7
2012-12-10,0.7,-0.41934290826320647,0.7
2012-12-11,0.7,-0.41934290826320647,0.7
2012-12-12,0.7,-0.41934290826320647,0.7
2012-12-13,0.6666666666666666,-0.38614766895771024,0.6666666666666666
2012-12-14,0.6666666666666666,-0.38614766895771024,0.6666666666666666
2012-12-15,0.6333333333333333,-0.35301843186219534,0.6333333333333333
2012-12-16,0.6,-0.3275663167238235,0.6
2012-12-17,0.5666666666666667,-0.29425610999266305,0.5666666666666667
2012-12-18,0.5666666666666667,-0.26739323635896045,0.5333333333333333
2012-12-19,0.5333333333333333,-0.23614860077699026,0.5
2012-12-20,0.6666666666666666,-0.2565767283240954,0.6
2012-12-21,0.7666666666666667,-0.28985153320762846,0.7
2012-12-22,0.7333333333333333,-0.2565840669804149,0.6666666666666666
2012-12-23,0.7333333333333333,-0.256517957482073,0.6666666666666666
2012-12-24,0.7333333333333333,-0.256517957482073,0.6666666666666666
2012-12-25,0.6,-0.22329166614347032,0.5333333333333333
2012-12-26,0.6333333333333333,-0.20327630291382473,0.5333333333333333
2012-12-27,0.6,-0.1372293695807457,0.4666666666666667
2012-12-28,0.6,-0.1372293695807457,0.4666666666666667
2012-12-29,0.6,-0.1372293695807457,0.4666666666666667
2012-12-30,0.6,-0.1372293695807457,0.4666666666666667
2012-12-31,0.6333333333333333,-0.16725831478834152,0.5
2013-01-01,0.6666666666666666,-0.20014292846123377,0.5333333333333333
2013-01-02,0.9333333333333333,-0.20937282939751942,0.7
2013-01-03,1.7666666666666666,-0.1764116068681081,1.1
2013-01-04,2.2,-0.13849699534475804,1.2333333333333334
2013-01-05,2.2,-0.13849699534475804,1.2333333333333334
2013-01-06,2.2666666666666666,-0.17163041271269322,1.3
2013-01-07,2.566666666666667,-0.18352675055740056,1.5
2013-01-08,2.6,-0.1510274252819794,1.5
2013-01-09,2.6333333333333333,-0.18432910258847252,1.5333333333333334
2013-01-10,3.066666666666667,-0.19712144655952935,1.8333333333333333
2013-01-11,3.6,-0.19257668291996005,2.033333333333333
2013-01-12,3.6,-0.19257668291996005,2.033333333333333
2013-01-13,3.6333333333333333,-0.16007558937341057,2.033333333333333
2013-01-14,3.6666666666666665,-0.12805616692175553,2.033333333333333
2013-01-15,3.6666666666666665,-0.12805616692175553,2.033333333333333
2013-01-16,3.6666666666666665,-0.12805616692175553,2.033333333333333
2013-01-17,3.6,-0.12160679733226781,2.0
2013-01-18,3.6333333333333333,-0.1548894528097916,2.033333333333333
2013-01-19,3.5,-0.13446132526268645,1.9333333333333333
2013-01-20,3.466666666666667,-0.13188312304155778,1.9
2013-01-21,3.533333333333333,-0.1321033463094309,1.9333333333333333
2013-01-22,3.5,-0.09894617450373125,1.9
2013-01-23,4.933333333333334,-0.10452106697658242,2.7666666666666666
2013-01-24,5.166666666666667,-0.13056052940671897,3.0
2013-01-25,6.466666666666667,-0.12547382753486216,3.7333333333333334
2013-01-26,6.633333333333334,-0.16924801410630128,3.8666666666666667
2013-01-27,7.466666666666667,-0.1663108316003758,4.233333333333333
2013-01-28,8.966666666666667,-0.18013812226780368,5.3
2013-01-29,9.333333333333334,-0.1767087923306491,5.466666666666667
2013-01-30,9.4,-0.1784763078045447,5.533333333333333
2013-01-31,9.466666666666667,-0.17478499281587856,5.6
2013-02-01,9.2,-0.1655550918795929,5.433333333333334
2013-02-02,8.333333333333334,-0.16551420607350925,5.0
2013-02-03,7.833333333333333,-0.1372895944186316,4.766666666666667
2013-02-04,7.9,-0.13748082201364298,4.8
2013-02-05,7.833333333333333,-0.1043474046457078,4.733333333333333
2013-02-06,8.066666666666666,-0.0954044891189027,4.833333333333333
2013-02-07,8.033333333333333,-0.12790381439432383,4.833333333333333
2013-02-08,9.733333333333333,-0.1008612162125137,5.8
2013-02-09,10.766666666666667,-0.10813766894296041,6.7
2013-02-10,10.233333333333333,-0.11268243258252969,6.5
2013-02-11,10.733333333333333,-0.11326626736311679,6.766666666666667
2013-02-12,10.833333333333334,-0.17614665774890348,6.9
2013-02-13,11.333333333333334,-0.21200126246500575,7.2
2013-02-14,11.366666666666667,-0.18082868095128302,7.2
2013-02-15,11.633333333333333,-0.175378195552911,7.3
2013-02-16,12.333333333333334,-0.16165106307356122,7.5
2013-02-17,12.533333333333333,-0.12659506354476716,7.566666666666666
2013-02-18,12.733333333333333,-0.15008666833651438,7.733333333333333
2013-02-19,13.233333333333333,-0.13689714824861776,8.1
2013-02-20,13.2,-0.16987627899355184,8.1
2013-02-21,13.366666666666667,-0.20310207163995994,8.266666666666667
2013-02-22,12.266666666666667,-0.1939037041320771,7.533333333333333
2013-02-23,12.066666666666666,-0.20105879952766484,7.333333333333333
2013-02-24,10.8,-0.1909594387787759,6.6
2013-02-25,10.766666666666667,-0.1977699896671553,6.6
2013-02-26,9.966666666666667,-0.23390957397005752,6.266666666666667
2013-02-27,8.533333333333333,-0.24223225939719342,5.266666666666667
2013-02-28,8.533333333333333,-0.2500586893639177,5.3
2013-03-01,8.466666666666667,-0.2497311803845442,5.233333333333333
2013-03-02,8.4,-0.2538195060174872,5.166666666666667
2013-03-03,9.066666666666666,-0.26569289569866755,5.633333333333334
2013-03-04,9.266666666666667,-0.2878788345867935,5.8
2013-03-05,9.466666666666667,-0.3350054825587188,5.966666666666667
2013-03-06,9.4,-0.3348142549637074,5.933333333333334
2013-03-07,11.5,-0.3332111586185931,6.9
2013-03-08,12.066666666666666,-0.33845194673368745,7.3
2013-03-09,12.633333333333333,-0.33083023243622456,7.5
2013-03-10,11.1,-0.3247127203033476,6.6
2013-03-11,9.833333333333334,-0.3061126337064685,5.5
2013-03-12,11.366666666666667,-0.32154631061445016,6.633333333333334
2013-03-13,11.033333333333333,-0.3536963863149981,6.533333333333333
2013-03-14,11.066666666666666,-0.33067379434662064,6.5
2013-03-15,10.6,-0.35457564743615194,6.266666666666667
2013-03-16,10.566666666666666,-0.38574822894987465,6.266666666666667
2013-03-17,10.333333333333334,-0.35824862298624716,6.166666666666667
2013-03-18,9.966666666666667,-0.38448416448888184,6.2
2013-03-19,11.033333333333333,-0.3897754326492279,6.833333333333333
2013-03-20,11.166666666666666,-0.35903078817954287,6.8
2013-03-21,10.933333333333334,-0.34776005236642077,6.566666666666666
2013-03-22,11.766666666666667,-0.31721592786096203,7.0
2013-03-23,12.266666666666667,-0.27561753801686234,7.066666666666666
2013-03-24,12.2,-0.30259291581494274,7.166666666666667
2013-03-25,12.5,-0.2770330251473453,7.333333333333333
2013-03-26,13.6,-0.30331811719669916,8.3
2013-03-27,13.866666666666667,-0.2987900446438959,8.466666666666667
2013-03-28,14.3,-0.2746421852862437,8.733333333333333
2013-03-29,14.466666666666667,-0.24846609794084795,8.766666666666667
2013-03-30,14.2,-0.2767743287599721,8.666666666666666
2013-03-31,14.566666666666666,-0.25474433068930824,8.866666666666667
2013-04-01,16.6,-0.22133948870227263,9.8
2013-04-02,16.033333333333335,-0.19760343228173446,9.366666666666667
2013-04-03,16.166666666666668,-0.19430797081250806,9.466666666666667
2013-04-04,16.066666666666666,-0.18372272071016973,9.366666666666667
2013-04-05,16.366666666666667,-0.214707500571408,9.666666666666666
2013-04-06,14.366666666666667,-0.21079448307896229,8.733333333333333
2013-04-07,14.666666666666666,-0.20940450898989438,8.866666666666667
2013-04-08,14.433333333333334,-0.21062150751091382,8.8
2013-04-09,16.866666666666667,-0.2158312496012839,10.233333333333333
2013-04-10,17.666666666666668,-0.22938085408340483,10.866666666666667
2013-04-11,17.433333333333334,-0.22035102746185806,10.466666666666667
2013-04-12,18.066666666666666,-0.20614515483012277,10.933333333333334
2013-04-13,19.0,-0.20296885031877315,11.433333333333334
2013-04-14,19.3,-0.18232499292637536,11.6
2013-04-15,19.7,-0.1897245186681115,11.833333333333334
2013-04-16,19.833333333333332,-0.25577222884839407,12.0
2013-04-17,20.233333333333334,-0.25507393688198465,12.266666666666667
2013-04-18,19.5,-0.2533087686953385,11.833333333333334
2013-04-19,19.3,-0.2786841898418903,11.8
2013-04-20,19.066666666666666,-0.27738097183480265,11.666666666666666
2013-04-21,18.233333333333334,-0.24147279579170788,11.2
2013-04-22,17.6,-0.2831618105245456,11.0
2013-04-23,17.366666666666667,-0.28871201325186335,10.8
2013-04-24,17.266666666666666,-0.2775289697605906,10.7
2013-04-25,16.566666666666666,-0.25448566220933233,9.9
2013-04-26,16.233333333333334,-0.2747715796075895,9.7
2013-04-27,15.833333333333334,-0.2698340929022636,9.433333333333334
2013-04-28,15.633333333333333,-0.2408223072020559,9.333333333333334
2013-04-29,15.933333333333334,-0.22366759604828376,9.533333333333333
2013-04-30,15.733333333333333,-0.22658851686401651,9.433333333333334
2013-05-01,13.733333333333333,-0.2599258039400744,8.533333333333333
2013-05-02,13.633333333333333,-0.2717884706794323,8.5
2013-05-03,13.333333333333334,-0.28617620819202083,8.266666666666667
2013-05-04,13.266666666666667,-0.314084646139453,8.266666666666667
2013-05-05,13.2,-0.3161919634357384,8.2
2013-05-06,13.2,-0.3134804574133911,8.2
2013-05-07,11.8,-0.3066762210694624,7.366666666666666
2013-05-08,11.466666666666667,-0.3130809368459059,7.233333333333333
2013-05-09,8.9,-0.3407410612458998,5.766666666666667
2013-05-10,8.233333333333333,-0.33190389216823857,5.233333333333333
2013-05-11,7.0,-0.32882249716878337,4.533333333333333
2013-05-12,6.333333333333333,-0.32877549435324543,4.0
2013-05-13,5.233333333333333,-0.3245950939937352,3.4
2013-05-14,4.866666666666666,-0.3175019160321545,3.1666666666666665
2013-05-15,4.533333333333333,-0.3092900515011143,2.966666666666667
2013-05-16,4.433333333333334,-0.24411198103539064,2.8
2013-05-17,4.166666666666667,-0.24706388905665289,2.6333333333333333
